,0,LPS,chitin,elf,flg,nlp,OGs,pep
294,AT3G23170,0,0,1,1,0,1,1
295,AT3G23230,0,0,1,1,0,1,1
296,AT3G23240,0,0,1,0,0,0,0
297,AT3G23250,0,0,1,1,0,1,1
298,AT3G23630,0,0,1,1,0,1,0
299,AT3G25060,0,0,1,1,0,0,0
300,AT3G25600,0,0,1,1,0,1,1
301,AT3G25780,0,0,0,0,0,1,1
302,AT3G28210,0,0,1,1,0,1,0
303,AT3G28340,0,1,1,1,0,1,1
304,AT3G28580,0,0,0,0,0,1,0
305,AT3G29000,1,1,1,1,1,1,1
306,AT3G32090,0,0,1,1,0,1,1
307,AT3G43250,0,0,1,1,0,0,0
308,AT3G44260,1,1,1,1,1,1,1
309,AT3G44350,0,0,1,1,0,0,0
310,AT3G44770,0,0,0,0,0,1,0
311,AT3G45640,0,0,0,0,0,1,0
312,AT3G45730,0,0,1,1,0,1,0
313,AT3G45960,0,0,0,0,0,1,1
314,AT3G46080,0,0,1,1,0,1,0
315,AT3G46090,0,0,1,1,0,1,0
316,AT3G46600,0,0,0,0,0,1,0
317,AT3G46620,0,1,1,1,1,1,1
318,AT3G46930,0,0,1,1,0,1,0
319,AT3G48640,0,0,1,1,0,1,0
320,AT3G48650,0,1,1,1,0,1,1
321,AT3G49530,0,0,1,1,0,1,1
322,AT3G50060,0,0,1,1,0,1,1
323,AT3G50260,0,0,1,0,0,1,1
324,AT3G50760,0,0,1,0,0,1,0
325,AT3G50800,0,1,1,1,1,1,1
326,AT3G50930,0,0,1,1,0,1,1
327,AT3G50950,0,0,1,1,0,1,0
328,AT3G51710,0,0,0,0,0,0,1
329,AT3G51970,0,0,0,0,0,1,0
330,AT3G52400,0,0,1,1,0,1,1
331,AT3G52450,0,1,1,1,0,1,1
332,AT3G52520,0,0,1,1,0,1,1
333,AT3G52800,0,0,1,1,0,1,1
334,AT3G54000,0,0,0,0,0,1,0
335,AT3G54150,0,0,1,0,0,1,0
336,AT3G54200,0,0,0,0,0,1,0
337,AT3G55980,1,1,1,1,1,1,1
338,AT3G56400,0,0,1,0,0,1,0
339,AT3G56790,0,0,0,1,0,1,1
340,AT3G56880,0,0,1,1,0,1,1
341,AT3G57380,0,0,1,0,0,0,0
342,AT3G57450,0,0,1,1,0,1,1
343,AT3G57530,0,0,1,1,0,1,1
344,AT3G57640,0,0,1,1,0,1,1
345,AT3G57760,0,0,1,1,0,1,0
