,cold,drought,genotoxic,heat,osmotic,salt,UVB,Wounding
At5g40540,0,0,0,0,0,0,0,1
At5g40600,0,0,0,1,0,0,0,0
At5g40690,0,0,0,0,0,0,1,0
At5g40760,0,0,0,0,1,0,1,0
At5g40770,0,0,0,1,0,0,0,0
At5g40780,0,0,0,0,1,0,1,1
At5g40840,0,0,1,0,0,0,0,0
At5g40880,0,0,0,0,0,0,1,0
At5g40920,0,0,0,0,0,0,1,0
At5g40980,0,0,0,0,0,0,1,0
At5g40990,0,0,0,0,0,0,1,0
At5g41100,1,1,0,0,1,0,1,1
At5g41170,0,0,0,0,0,0,1,0
At5g41180,0,0,0,0,0,0,1,0
At5g41400,0,1,0,0,1,0,0,0
At5g41460,0,0,0,0,0,1,0,0
At5g41550,0,0,0,0,0,0,1,0
At5g41560,0,0,0,1,0,0,0,0
At5g41580,0,0,0,0,1,0,0,0
At5g41600,0,1,0,0,1,1,0,1
At5g41620,0,0,0,1,0,0,0,1
At5g41730,0,0,0,0,0,0,1,0
At5g41740,0,1,0,0,1,0,1,1
At5g41800,0,0,0,0,0,0,0,1
At5g41900,0,1,0,0,1,1,0,0
At5g42010,0,0,0,0,1,0,1,0
At5g42050,1,1,0,0,1,0,1,1
At5g42140,0,0,0,0,0,0,1,0
At5g42150,0,0,0,1,0,0,1,0
At5g42220,0,0,0,1,0,0,0,0
At5g42280,0,0,0,0,0,0,0,1
At5g42290,0,0,0,0,0,1,0,0
At5g42380,1,1,0,0,1,0,1,1
At5g42440,0,0,0,0,1,0,1,0
At5g42470,0,0,0,1,0,0,0,0
At5g42570,0,0,0,0,0,0,0,1
At5g42650,0,1,0,0,1,0,0,1
At5g42760,0,0,0,0,0,0,1,0
At5g42800,0,1,0,0,0,0,0,0
At5g42820,0,0,0,1,0,0,0,0
At5g42830,0,0,0,0,0,0,1,0
At5g42860,0,1,0,0,0,0,0,0
At5g42900,1,0,0,0,0,0,0,0
At5g43150,0,1,0,0,1,1,0,0
At5g43180,0,0,0,0,0,0,0,1
At5g43260,1,0,0,0,1,0,1,0
At5g43330,0,0,0,1,0,0,0,0
At5g43380,0,0,0,0,0,0,0,1
At5g43390,0,0,0,0,0,0,1,0
At5g43450,0,0,0,0,0,0,1,0
At5g43740,0,0,0,0,1,1,0,0
At5g43745,0,1,0,0,0,0,0,0
At5g43770,0,0,0,0,0,1,0,0
At5g43780,0,1,0,0,0,0,0,0
At5g43840,0,0,0,0,1,1,0,0
At5g43850,0,0,0,0,0,1,0,0
At5g43890,0,0,0,0,0,0,0,1
At5g44030,0,0,0,1,0,0,0,0
At5g44050,0,1,0,0,0,0,0,1
At5g44070,0,1,0,0,1,0,1,1
At5g44110,0,0,0,0,0,0,1,0
At5g44210,0,0,0,0,0,0,0,1
At5g44290,0,0,0,0,0,0,0,1
At5g44390,0,0,0,0,0,0,1,0
At5g44420,0,0,0,0,0,0,1,0
At5g44570,0,0,0,0,0,0,0,1
At5g44620,0,1,1,0,0,0,1,0
At5g44720,0,1,0,0,0,0,0,0
At5g44780,0,0,0,0,0,0,1,0
At5g44820,0,0,0,0,0,0,1,0
At5g44910,0,0,0,0,0,0,1,0
At5g44980,0,0,0,0,0,0,1,0
At5g44990,0,0,0,0,0,0,1,0
At5g45110,1,0,0,0,0,0,1,1
At5g45130,0,0,0,0,0,0,1,0
At5g45250,0,0,0,0,0,0,1,0
At5g45260,0,0,0,0,0,0,1,0
At5g45280,0,1,0,0,0,0,0,1
At5g45310,0,0,0,0,1,1,0,0
At5g45340,1,1,0,0,1,0,1,1
At5g45350,0,0,0,0,0,0,0,1
At5g45630,1,1,0,1,1,1,1,1
At5g45690,0,0,0,0,1,1,0,0
At5g45750,1,1,0,0,0,0,1,1
At5g45780,0,0,0,1,0,0,0,0
At5g45840,0,1,0,0,0,0,1,0
At5g46080,0,0,0,0,1,0,1,0
At5g46240,0,0,0,1,0,0,0,0
At5g46295,1,0,0,0,0,0,1,1
At5g46330,0,0,1,0,0,0,0,1
At5g46350,0,0,0,0,1,0,0,1
At5g46460,0,1,0,0,0,0,0,0
At5g46470,0,1,0,0,0,0,1,0
At5g46480,0,0,0,0,0,0,1,0
At5g46490,0,0,0,0,0,0,1,0
At5g46510,0,0,0,0,0,0,1,1
At5g46520,0,0,0,0,1,0,1,0
At5g46570,0,0,0,1,0,0,0,0
At5g46590,0,1,0,0,0,0,0,1
At5g46710,1,0,0,1,0,0,1,1
At5g46730,0,0,0,1,0,0,0,0
At5g46830,0,1,0,0,1,1,0,0
At5g46910,0,0,0,0,0,0,1,1
At5g46920,0,0,0,0,0,0,1,0
At5g47060,1,0,0,1,1,1,0,0
At5g47070,0,0,0,0,1,0,1,1
At5g47090,0,0,0,1,0,0,0,0
At5g47120,0,0,0,1,1,0,1,1
At5g47130,0,0,0,0,0,0,1,0
At5g47160,0,0,0,1,0,0,0,0
At5g47220,1,1,0,0,0,0,1,1
At5g47230,1,0,0,0,1,0,1,1
At5g47240,0,1,0,0,0,0,1,1
At5g47330,0,1,0,0,1,1,0,1
At5g47370,1,0,0,0,0,0,0,0
At5g47550,0,0,0,0,1,1,0,0
At5g47600,0,0,0,1,0,0,1,0
At5g47610,0,0,0,1,0,0,0,0
At5g47640,0,1,0,0,1,1,0,0
At5g47730,0,0,0,0,0,0,1,0
At5g47830,0,0,0,1,0,0,0,0
At5g47850,0,0,0,0,0,0,1,0
At5g47910,0,1,0,0,1,0,1,1
At5g47960,1,1,0,0,1,0,1,0
At5g48020,0,0,1,0,0,0,0,0
At5g48030,0,0,0,1,0,0,0,0
At5g48240,0,0,0,0,0,0,1,0
At5g48250,1,0,0,1,0,0,0,0
At5g48260,0,0,0,1,0,0,0,0
At5g48380,0,1,0,0,1,0,1,1
At5g48400,0,0,0,0,0,0,1,0
At5g48450,0,0,0,0,0,0,0,1
At5g48480,0,0,0,1,0,0,0,0
At5g48500,0,0,0,1,0,0,0,0
At5g48530,0,0,0,0,0,0,1,1
At5g48540,0,0,0,0,1,0,1,0
At5g48570,0,0,0,1,0,0,1,0
At5g48650,0,0,0,1,0,0,0,0
At5g48655,0,1,0,0,0,0,1,0
At5g48690,0,0,0,0,0,0,1,0
At5g48720,0,0,1,0,0,0,1,0
At5g48850,0,0,0,0,1,0,0,0
At5g48880,0,1,0,0,0,0,0,0
At5g48900,0,0,0,1,0,0,0,0
At5g48970,0,0,0,0,0,0,1,1
At5g49120,0,1,0,0,1,1,0,0
At5g49280,0,0,0,0,1,1,0,1
At5g49330,0,0,0,1,0,0,1,0
At5g49370,0,0,0,1,0,0,0,0
At5g49380,0,0,0,1,0,0,0,0
At5g49390,0,0,0,1,0,0,0,0
At5g49520,1,0,0,0,0,0,0,1
At5g49555,0,0,0,1,0,0,0,0
At5g49560,1,0,0,0,0,0,1,0
At5g49570,0,0,0,0,0,0,1,0
At5g49590,1,0,0,0,0,0,0,0
At5g49630,0,1,0,0,0,0,1,0
At5g49680,0,0,0,0,1,0,0,0
At5g49900,0,0,0,0,1,0,0,1
At5g50210,0,0,0,0,0,0,1,0
At5g50350,0,0,0,0,1,0,0,0
At5g50360,0,0,0,0,1,1,0,0
At5g50450,1,0,0,0,0,0,0,0
At5g50570,0,1,0,0,0,0,1,1
At5g50720,0,1,0,0,1,1,0,1
At5g50780,0,0,0,1,0,0,0,0
At5g50800,0,0,0,0,0,0,1,0
At5g50915,0,0,0,0,0,0,0,1
At5g50950,0,1,0,0,1,1,0,0
At5g51070,0,0,0,0,0,0,1,0
At5g51130,0,0,0,0,0,0,1,0
At5g51190,0,0,0,0,1,0,1,1
At5g51260,0,1,0,0,1,0,1,0
At5g51290,0,0,0,1,0,0,0,0
At5g51390,1,0,0,0,0,0,0,0
At5g51410,0,0,0,1,0,0,0,0
At5g51430,0,0,0,1,0,0,0,0
At5g51440,0,0,0,1,0,0,1,0
At5g51480,0,0,0,0,0,0,0,1
At5g51550,0,0,1,0,0,0,0,0
At5g51620,0,0,0,0,0,0,1,0
At5g51630,0,0,0,0,0,0,1,0
At5g51640,0,0,0,0,0,0,1,0
At5g51740,0,0,0,1,1,0,1,0
At5g51810,0,0,0,0,0,0,0,1
At5g51830,0,0,0,0,1,0,1,0
At5g51990,1,0,0,0,0,0,0,0
At5g52020,0,0,0,0,0,0,0,1
At5g52050,1,1,0,0,0,0,1,1
At5g52120,0,0,0,0,0,0,0,1
At5g52230,0,0,0,0,0,1,0,0
At5g52250,0,0,0,0,0,0,1,0
At5g52300,0,0,0,0,1,1,0,0
At5g52310,1,1,0,0,1,1,0,1
At5g52320,0,1,0,0,1,1,1,1
At5g52380,0,0,0,1,0,0,0,0
At5g52390,0,0,0,0,0,1,0,0
At5g52410,0,0,0,0,0,0,0,1
At5g52450,0,0,0,0,1,0,0,0
At5g52550,0,0,0,0,1,0,0,0
At5g52640,0,0,0,1,0,0,1,0
At5g52660,0,0,0,0,1,0,0,1
At5g52740,0,0,0,0,0,0,1,0
At5g52750,0,1,0,0,1,0,1,1
At5g52760,0,0,0,0,1,0,1,1
At5g52810,0,0,0,0,1,0,1,0
At5g53050,0,1,0,0,0,0,0,1
At5g53060,0,1,0,0,0,0,1,1
At5g53090,0,0,0,1,0,0,0,0
At5g53120,0,1,0,1,1,1,0,0
At5g53130,0,0,0,0,0,0,1,0
At5g53290,1,0,0,0,0,0,0,1
At5g53400,0,0,0,1,0,0,0,0
At5g53420,0,1,0,0,1,0,0,0
At5g53450,0,0,0,0,0,1,0,0
At5g53570,1,0,0,0,0,0,0,0
At5g53590,0,0,0,0,1,0,0,0
At5g53680,0,0,0,1,0,0,0,0
At5g53710,0,1,0,0,1,1,0,0
At5g53750,0,0,0,0,0,0,0,1
At5g53760,0,1,0,0,0,0,0,1
At5g53770,0,0,0,1,0,0,1,0
At5g53800,0,0,0,1,0,0,0,0
At5g53830,0,0,0,1,0,0,1,0
At5g53870,0,0,0,0,1,1,0,0
At5g54060,0,1,0,0,0,0,0,0
At5g54080,0,0,0,1,0,0,0,0
At5g54100,0,0,0,0,0,0,1,0
At5g54170,0,0,0,0,0,0,0,1
At5g54300,0,0,0,0,0,0,0,1
At5g54390,0,1,0,0,0,0,0,0
At5g54470,1,1,1,0,0,0,1,1
At5g54490,1,0,0,0,1,0,1,1
At5g54530,0,0,0,1,0,0,0,0
At5g54580,0,0,0,1,0,0,0,0
At5g54650,0,0,0,0,0,0,1,0
At5g54720,0,0,0,0,0,0,1,1
At5g54840,0,0,0,0,1,0,1,0
At5g54850,0,0,0,0,1,0,1,0
At5g54860,0,1,0,0,1,0,1,1
At5g54910,0,0,0,1,0,0,1,0
At5g54930,0,0,0,0,0,0,1,0
At5g54960,0,0,0,0,1,0,1,1
At5g55050,1,0,0,1,0,0,1,1
At5g55080,0,0,0,1,0,0,0,0
At5g55090,0,0,0,0,0,0,0,1
At5g55100,0,0,0,1,0,0,0,0
At5g55120,0,0,0,0,0,0,0,1
At5g55180,0,0,0,0,0,0,0,1
At5g55200,0,0,0,0,0,0,1,0
At5g55250,0,1,1,0,0,0,0,1
At5g55400,0,0,0,0,1,1,0,0
At5g55420,0,0,0,0,1,0,1,0
At5g55450,0,0,0,0,1,0,1,0
At5g55470,0,0,0,0,1,1,0,0
At5g55490,0,0,1,0,0,0,1,0
At5g55570,0,0,0,0,0,0,1,0
At5g55790,0,0,0,1,0,0,0,0
At5g55860,0,0,0,0,1,0,0,0
At5g55915,0,0,0,0,0,0,1,0
At5g55970,0,0,0,1,0,0,0,0
At5g56000,0,0,0,1,0,0,0,0
At5g56030,0,0,0,1,0,0,0,0
At5g56160,0,0,0,0,1,0,0,1
At5g56340,0,0,0,0,0,0,1,0
At5g56350,0,0,0,0,0,0,1,0
At5g56370,1,0,0,1,0,0,0,0
At5g56490,0,1,0,0,0,0,0,0
At5g56500,0,0,0,1,0,0,0,0
At5g56510,0,0,0,0,0,0,1,0
At5g56580,0,0,0,0,0,0,1,1
At5g56600,0,0,0,1,0,0,0,0
At5g56630,0,0,0,1,0,0,0,0
At5g56750,0,0,0,1,0,0,0,0
At5g56760,0,0,0,0,0,0,0,1
At5g56860,0,0,0,0,0,0,1,0
At5g56950,0,0,0,0,0,0,1,0
At5g56980,0,1,0,0,0,0,1,1
At5g57050,0,1,0,0,1,1,1,0
At5g57060,0,0,0,0,1,0,1,0
At5g57100,0,0,0,1,0,0,0,0
At5g57140,0,0,0,1,0,0,0,0
At5g57150,0,0,0,1,0,0,0,0
At5g57190,0,0,0,1,0,0,1,0
At5g57220,0,0,0,0,1,0,1,0
At5g57280,0,0,0,1,0,0,0,0
At5g57370,0,0,0,1,0,0,0,0
At5g57500,0,0,0,1,0,0,1,0
At5g57510,0,0,0,0,0,0,1,1
At5g57550,0,1,0,0,0,0,0,0
At5g57560,0,0,0,0,0,0,1,0
At5g57610,0,1,0,0,1,1,0,0
At5g57780,1,0,0,1,0,0,0,0
At5g57790,0,0,0,1,0,0,0,0
At5g57810,0,0,0,0,0,1,0,0
At5g57880,0,0,0,1,0,0,0,0
At5g57890,0,0,0,0,1,0,1,0
At5g57900,0,1,0,0,1,1,0,0
At5g57910,0,0,0,1,1,0,0,0
At5g58070,0,0,0,1,0,0,0,1
At5g58090,0,0,0,0,0,0,0,1
At5g58110,0,0,0,1,0,0,0,0
At5g58120,0,0,0,0,0,0,1,1
At5g58150,0,0,0,0,0,0,1,0
At5g58160,0,1,0,0,1,1,0,0
At5g58210,0,0,0,0,0,0,1,0
At5g58220,0,0,0,1,0,0,0,0
At5g58310,0,0,0,1,0,0,0,0
At5g58430,0,0,0,0,0,0,1,1
At5g58590,0,0,0,1,0,0,0,0
At5g58610,0,0,0,0,0,0,1,0
At5g58620,0,1,0,0,0,0,0,0
At5g58650,0,0,0,0,0,0,1,0
At5g58670,0,0,0,0,0,0,0,1
At5g58690,0,1,0,0,1,1,0,1
At5g58700,0,0,0,0,1,1,0,1
At5g58720,0,0,0,0,0,0,0,1
At5g58730,0,0,0,0,0,0,0,1
At5g58760,0,0,0,0,0,0,1,0
At5g58770,0,0,0,1,0,0,0,0
At5g58787,0,0,0,1,0,0,1,0
At5g58850,1,0,0,0,0,0,0,0
At5g58940,0,0,0,0,1,0,1,0
At5g59050,0,1,0,1,1,1,0,0
At5g59060,0,1,0,0,0,0,0,0
At5g59070,0,0,0,0,0,0,1,0
At5g59130,0,1,0,0,1,0,0,0
At5g59220,0,1,0,0,1,1,1,0
At5g59310,0,1,0,1,1,1,0,1
At5g59320,0,1,0,0,1,1,0,0
At5g59340,1,0,0,0,0,0,0,0
At5g59440,0,0,0,1,0,0,0,0
At5g59450,0,1,0,0,0,0,1,0
At5g59480,0,1,0,0,0,0,0,1
At5g59490,0,0,0,0,1,0,0,1
At5g59515,0,0,0,0,0,0,1,1
At5g59530,0,0,0,0,1,0,0,0
At5g59540,0,0,0,0,0,0,1,0
At5g59550,0,1,0,0,0,0,1,1
At5g59580,0,0,0,0,0,0,0,1
At5g59590,0,0,0,0,0,0,0,1
At5g59670,0,0,0,0,0,0,1,0
At5g59680,0,0,0,0,0,0,1,0
At5g59720,0,0,0,1,0,0,0,0
At5g59730,1,1,0,0,0,0,0,1
At5g59760,0,0,0,0,0,0,1,0
At5g59820,1,0,0,1,0,0,1,1
At5g59830,0,0,0,1,0,0,0,0
At5g59845,0,0,0,1,0,0,0,0
At5g59980,0,0,0,1,0,0,1,0
At5g60030,0,0,0,0,0,0,1,0
At5g60120,0,0,0,1,0,0,0,0
At5g60130,0,0,0,1,0,0,0,0
At5g60250,0,0,1,0,0,0,1,0
At5g60300,0,0,0,0,0,0,0,1
At5g60540,0,0,0,0,0,0,1,0
At5g60610,0,1,0,1,0,0,0,0
At5g60630,0,0,0,0,0,1,0,0
At5g60680,1,0,0,0,0,0,0,0
At5g60790,0,1,0,0,0,0,1,0
At5g60800,0,0,0,1,0,0,1,0
At5g60860,0,0,0,0,0,0,0,1
At5g60880,0,0,0,1,0,0,0,0
At5g60890,0,1,0,1,0,1,0,1
At5g60900,0,0,0,0,1,0,1,0
At5g60910,0,0,0,0,0,0,1,0
At5g60950,0,0,0,0,1,0,1,0
At5g61010,0,0,0,0,0,0,1,0
At5g61160,0,0,0,0,1,0,1,0
At5g61190,0,0,0,1,0,0,0,0
At5g61210,0,0,0,0,0,0,1,1
At5g61290,0,1,0,0,0,0,0,1
At5g61330,0,0,0,1,0,0,0,0
At5g61360,1,0,0,0,0,0,0,0
At5g61380,1,1,0,0,0,0,1,1
At5g61510,0,0,0,1,0,0,0,0
At5g61560,0,0,0,0,0,0,1,0
At5g61570,0,0,0,1,0,0,0,0
At5g61600,0,0,0,0,0,0,1,0
At5g61770,0,0,0,0,0,0,1,0
At5g61780,0,0,0,0,0,0,0,1
At5g61810,0,1,0,0,1,1,0,1
At5g61820,0,0,0,0,1,0,0,0
At5g61880,0,0,0,1,0,0,0,0
At5g61900,0,1,0,0,1,0,1,1
At5g62020,0,0,0,1,0,0,1,1
At5g62030,0,0,0,1,0,0,0,0
At5g62040,0,0,0,1,1,1,1,0
At5g62070,0,1,0,0,0,0,1,1
At5g62090,0,0,0,1,1,1,0,0
At5g62150,0,0,0,0,1,0,1,0
At5g62180,0,0,0,0,0,0,1,0
At5g62200,0,0,0,1,0,0,0,0
At5g62220,0,1,0,0,0,0,0,0
At5g62280,0,0,0,1,0,0,0,0
At5g62350,0,0,0,0,0,0,0,1
At5g62360,1,0,0,0,0,0,0,1
At5g62380,0,0,0,1,0,0,0,0
At5g62430,1,1,0,1,0,0,0,0
At5g62470,1,1,0,0,1,1,0,1
At5g62480,0,0,0,0,1,1,1,0
At5g62490,0,0,0,0,1,1,0,0
At5g62520,1,0,0,0,1,0,1,1
At5g62570,0,0,0,0,0,0,1,1
At5g62575,0,0,0,1,0,0,0,0
At5g62620,0,0,0,0,0,0,0,1
At5g62680,0,0,0,0,0,0,0,1
At5g62730,1,0,0,1,0,0,0,0
At5g62770,0,1,0,0,0,0,1,1
At5g62850,0,0,0,0,1,1,0,0
At5g62910,0,0,0,1,0,0,0,0
At5g62920,1,0,0,1,0,0,0,1
At5g63010,0,0,0,0,0,0,1,0
At5g63130,1,1,0,0,1,1,1,1
At5g63140,0,0,0,0,0,0,0,1
At5g63320,0,1,0,0,0,0,0,0
At5g63330,0,1,0,0,1,0,0,0
At5g63360,0,0,0,0,0,0,1,0
At5g63370,0,0,0,1,0,0,0,0
At5g63450,0,0,0,0,0,0,0,1
At5g63470,0,0,0,1,0,0,0,0
At5g63490,0,0,0,0,0,0,1,1
At5g63770,0,0,0,0,0,0,0,1
At5g63790,0,0,0,0,0,0,1,0
At5g63830,0,0,0,1,0,0,0,0
At5g63970,0,1,0,0,0,0,1,1
At5g64000,0,0,0,0,0,0,1,0
At5g64050,0,0,1,0,0,0,0,0
At5g64060,0,0,1,0,0,0,1,0
At5g64150,0,0,0,1,0,0,0,0
At5g64180,0,0,0,1,0,1,0,0
At5g64190,0,0,0,0,1,0,0,0
At5g64200,0,0,0,1,0,0,0,0
At5g64230,0,0,0,0,1,0,1,0
At5g64260,0,0,0,0,1,0,0,0
At5g64310,1,1,0,0,0,0,1,1
At5g64330,0,0,0,1,0,0,0,0
At5g64400,0,0,0,1,0,0,0,0
At5g64410,0,0,1,0,0,0,0,0
At5g64420,0,0,0,0,0,0,1,0
At5g64510,0,0,0,1,0,0,0,0
At5g64530,0,0,0,0,0,0,1,0
At5g64550,0,0,0,0,0,1,0,0
At5g64660,1,1,0,0,0,0,1,1
At5g64680,0,0,0,1,0,0,1,0
At5g64700,0,0,0,0,0,0,0,1
At5g64710,0,0,0,1,0,0,0,0
At5g64850,0,0,0,0,0,0,0,1
At5g64870,1,1,0,0,1,0,1,1
At5g64890,0,0,0,0,0,0,1,0
At5g64905,0,1,0,0,1,0,1,0
At5g64950,0,0,0,1,0,0,0,0
At5g64990,0,0,0,0,0,0,1,0
At5g65110,0,0,0,0,1,0,1,0
At5g65140,0,0,0,0,1,1,1,1
At5g65280,0,1,0,0,1,1,1,1
At5g65300,1,1,0,0,1,0,1,1
At5g65350,1,0,0,0,0,0,0,0
At5g65390,0,0,0,1,0,0,0,0
At5g65470,0,0,0,0,0,0,0,1
At5g65480,0,0,0,1,0,0,0,0
At5g65490,0,0,0,1,0,0,0,0
At5g65550,0,0,0,1,0,0,0,0
At5g65590,0,0,0,1,0,0,0,0
At5g65600,0,0,0,0,1,0,1,0
At5g65630,0,1,0,0,0,0,0,0
At5g65820,0,0,0,1,0,0,0,0
At5g65850,0,0,0,0,0,0,1,0
At5g65870,0,0,0,0,0,0,1,1
At5g65900,0,0,0,1,0,0,0,0
At5g65990,0,0,0,0,1,1,0,0
At5g66010,0,0,0,0,0,0,1,0
At5g66050,0,0,0,1,0,0,0,0
At5g66070,1,1,0,0,1,0,1,1
At5g66090,0,0,0,1,0,0,0,0
At5g66100,0,0,0,1,0,0,0,0
At5g66110,0,0,0,1,0,0,0,0
At5g66130,0,0,1,0,0,0,0,0
At5g66200,0,0,1,0,0,0,0,0
At5g66210,1,1,0,0,1,0,1,1
At5g66320,1,0,0,0,0,0,1,0
At5g66400,0,0,0,0,1,1,0,0
At5g66460,0,1,0,0,1,1,0,0
At5g66590,1,0,0,0,0,0,0,0
At5g66620,0,0,0,1,0,0,1,1
At5g66640,0,0,0,0,0,0,1,1
At5g66650,1,1,0,0,1,0,1,1
At5g66740,1,0,0,0,0,0,0,0
At5g66780,0,0,0,0,0,1,0,0
At5g66850,0,0,0,0,1,0,1,0
At5g66880,0,0,0,1,0,0,0,0
At5g66890,0,0,0,0,0,0,1,0
At5g66960,0,0,0,1,0,0,0,0
At5g67060,0,0,0,1,0,0,0,0
At5g67080,0,0,0,0,1,0,1,1
At5g67110,0,0,0,0,0,1,0,0
At5g67180,0,0,0,0,0,1,0,0
At5g67190,0,0,0,0,1,0,0,0
At5g67210,0,1,0,0,0,0,0,1
At5g67250,0,0,0,0,0,0,0,1
At5g67290,0,0,0,1,0,0,0,0
At5g67300,0,1,0,0,1,0,0,1
At5g67310,0,0,0,0,0,0,1,0
At5g67340,0,0,0,0,1,0,1,0
At5g67450,0,0,0,0,0,0,1,0
At5g67480,0,0,0,1,0,0,0,0
At5g67520,0,0,0,0,0,0,0,1
At5g67570,0,0,0,1,0,0,0,0
At5g67630,0,0,0,0,0,0,1,0
